review,review_type,year,month,market,action,security,eff_date_est,code,ticker
Nov07,SAIR,2007,11,Korea,ADD,SAMSUNG CARD CO,2007-11-30,,029780.KS
Nov07,SAIR,2007,11,Korea,ADD,SK NETWORKS,2007-11-30,,001740.KS
Nov07,SAIR,2007,11,Korea,ADD,STX ENGINE CO,2007-11-30,,077970.KS
Nov07,SAIR,2007,11,Korea,ADD,STX SHIPBUILDING CO,2007-11-30,,
Nov07,SAIR,2007,11,Korea,ADD,TAIHAN ELECTRIC WIRE CO,2007-11-30,,
Nov07,SAIR,2007,11,Korea,ADD,WOORI FINANCE HOLDINGS,2007-11-30,,
Nov07,SAIR,2007,11,Malaysia,ADD,ALLIANCE FINANCIAL GROUP,2007-11-30,,
Nov07,SAIR,2007,11,Malaysia,ADD,DIGI.COM,2007-11-30,,
Nov07,SAIR,2007,11,Malaysia,ADD,KNM GROUP,2007-11-30,,
Nov07,SAIR,2007,11,Malaysia,ADD,YTL POWER INT'L,2007-11-30,,
Nov07,SAIR,2007,11,Philippines,ADD,ICTSI INT'L CONTAINER,2007-11-30,,
Nov07,SAIR,2007,11,Singapore,ADD,GENTING INTERNATIONAL,2007-11-30,,
Nov07,SAIR,2007,11,Singapore,ADD,WILMAR INTERNATIONAL,2007-11-30,,F34
Nov07,SAIR,2007,11,Singapore,ADD,YANLORD LAND GROUP,2007-11-30,,Z25.SI
Nov07,SAIR,2007,11,Singapore,DEL,CHARTERED SEMICONDUCTOR,2007-11-30,,
Nov07,SAIR,2007,11,Singapore,DEL,SUNTEC REAL ESTATE INV,2007-11-30,,T82U.SI
Nov07,SAIR,2007,11,Taiwan,ADD,EVERLIGHT ELECTRONICS CO,2007-11-30,,2393.TW
Nov07,SAIR,2007,11,Taiwan,ADD,FAR EAST DEPT STORES,2007-11-30,2903,2903
Nov07,SAIR,2007,11,Taiwan,ADD,FAR EASTONE TELECOM. CO,2007-11-30,,4904.TW
Nov07,SAIR,2007,11,Taiwan,ADD,FIRICH ENTERPRISES CO,2007-11-30,,8076.TWO
Nov07,SAIR,2007,11,Taiwan,ADD,KGI SECURITIES CO,2007-11-30,,
Nov07,SAIR,2007,11,Taiwan,ADD,PAN-INTERNATIONAL IND,2007-11-30,,2328.TW
Nov07,SAIR,2007,11,Taiwan,ADD,RICHTEK TECHNOLOGY CORP,2007-11-30,,
Nov07,SAIR,2007,11,Taiwan,ADD,SINOAMERICAN SILICON PRO,2007-11-30,,
Nov07,SAIR,2007,11,Taiwan,ADD,TAIWAN COOPERATIVE BANK,2007-11-30,,
Nov07,SAIR,2007,11,Taiwan,ADD,TAIWAN NAVIGATION CO,2007-11-30,,2617.TW
Nov07,SAIR,2007,11,Taiwan,ADD,TRANSCEND INFORMATION,2007-11-30,2451,2451
Nov07,SAIR,2007,11,Taiwan,ADD,TUNG HO STEEL ENTERPRISE,2007-11-30,,2006.TW
Nov07,SAIR,2007,11,Taiwan,ADD,WAFER WORKS CORP,2007-11-30,,6182.TWO
Nov07,SAIR,2007,11,Taiwan,ADD,ZINWELL CORPORATION,2007-11-30,,2485.TW
Nov07,SAIR,2007,11,Thailand,ADD,BANK OF AYUDHYA,2007-11-30,,BAY.BK
Nov07,SAIR,2007,11,Thailand,ADD,THAI OIL,2007-11-30,,TOP.BK
Nov07,SAIR,2007,11,Thailand,DEL,CHAROEN POKPHAND FOODS,2007-11-30,,CPF.BK
Nov07,SAIR,2007,11,Thailand,DEL,LAND & HOUSES,2007-11-30,,
Feb08,QIR,2008,2,Australia,ADD,INCITEC PIVOT LTD,2008-02-29,,
Feb08,QIR,2008,2,Australia,ADD,SIMS GROUP,2008-02-29,,
Feb08,QIR,2008,2,Australia,DEL,CENTRO (CPL) LTD,2008-02-29,,
Feb08,QIR,2008,2,Australia,DEL,CENTRO RETAIL GROUP,2008-02-29,,
Feb08,QIR,2008,2,India,ADD,CENTURION BK OF PUNJAB,2008-02-29,,
Feb08,QIR,2008,2,India,ADD,ESSAR OIL,2008-02-29,,
Feb08,QIR,2008,2,India,ADD,RELIANCE PETROLEUM,2008-02-29,,
Feb08,QIR,2008,2,India,ADD,STEEL AUTHORITY OF INDIA,2008-02-29,,SAIL.BO
Feb08,QIR,2008,2,Indonesia,DEL,KALBE FARMA,2008-02-29,,KLBF
Feb08,QIR,2008,2,Korea,ADD,STX PAN OCEAN,2008-02-29,,
Feb08,QIR,2008,2,Malaysia,ADD,ASIATIC DEVELOPMENT,2008-02-29,,
May08,SAIR,2008,5,Australia,ADD,METCASH,2008-05-30,,MTS.AX
May08,SAIR,2008,5,Australia,DEL,ABC LEARNING CENTRES,2008-05-30,,
May08,SAIR,2008,5,Australia,DEL,ANSELL,2008-05-30,,ANN.AX
May08,SAIR,2008,5,Australia,DEL,CHALLENGER FINANCIAL SVC,2008-05-30,,
May08,SAIR,2008,5,Australia,DEL,COMMONWEALTH PPTY OFFICE,2008-05-30,,
May08,SAIR,2008,5,Australia,DEL,DOWNER EDI,2008-05-30,,DOW.AX
May08,SAIR,2008,5,Australia,DEL,FUTURIS CORP,2008-05-30,,
May08,SAIR,2008,5,Australia,DEL,ILUKA RESOURCES,2008-05-30,,ILU.AX
May08,SAIR,2008,5,Australia,DEL,ING INDUSTRIAL FUND,2008-05-30,,
May08,SAIR,2008,5,Australia,DEL,MACQUARIE COMMUNICATIONS,2008-05-30,,
May08,SAIR,2008,5,Australia,DEL,PACIFIC BRANDS,2008-05-30,,
May08,SAIR,2008,5,Australia,DEL,PAPERLINX,2008-05-30,,
May08,SAIR,2008,5,China,ADD,BELLE INT'L HLDGS(CN),2008-05-30,,
May08,SAIR,2008,5,China,ADD,BOSIDENG INTL HLDGS,2008-05-30,,
May08,SAIR,2008,5,China,ADD,FOSUN INT'L(CN),2008-05-30,,
May08,SAIR,2008,5,China,ADD,HIDILI INDUSTRY INTL DEV,2008-05-30,,
May08,SAIR,2008,5,China,ADD,KINGSOFT,2008-05-30,,3888.HK
May08,SAIR,2008,5,China,ADD,NETDRAGON WEBSOFT,2008-05-30,,0777.HK
May08,SAIR,2008,5,China,ADD,PARKSON RETAIL GROUP(CN),2008-05-30,,
May08,SAIR,2008,5,China,ADD,SHUI ON LAND(CN),2008-05-30,,
May08,SAIR,2008,5,China,ADD,SINO-OCEAN LAND HLDGS,2008-05-30,,
May08,SAIR,2008,5,China,ADD,SOHO CHINA,2008-05-30,,0410.HK
May08,SAIR,2008,5,China,ADD,TENCENT HOLDINGS LIM(CN),2008-05-30,,
May08,SAIR,2008,5,China,ADD,TINGYI HOLDING CORP(CN),2008-05-30,,
May08,SAIR,2008,5,China,DEL,BRILLIANCE CHINA AUTO,2008-05-30,,1114.HK
May08,SAIR,2008,5,China,DEL,CHINA FOODS,2008-05-30,,0506.HK
May08,SAIR,2008,5,China,DEL,CHINA MOLYBDENUM CO H,2008-05-30,,3993
May08,SAIR,2008,5,China,DEL,FU JI FOOD & CATERING,2008-05-30,,
May08,SAIR,2008,5,China,DEL,GLOBAL BIO-CHEM TECH,2008-05-30,,0809.HK
May08,SAIR,2008,5,China,DEL,GUANGDONG ELECT B SZ,2008-05-30,,
May08,SAIR,2008,5,China,DEL,HUADIAN POWER INT'L H,2008-05-30,,
May08,SAIR,2008,5,China,DEL,HUNAN NONFERROUS METAL H,2008-05-30,,
May08,SAIR,2008,5,China,DEL,SHANGHAI FORTE LAND H,2008-05-30,,
May08,SAIR,2008,5,China,DEL,SHENZHEN EXPRESSWAY H,2008-05-30,,600548.SS
May08,SAIR,2008,5,China,DEL,SHENZHEN INVESTMENT,2008-05-30,,0737.HK
May08,SAIR,2008,5,China,DEL,SINOPEC YIZHENG CHEM H,2008-05-30,,
May08,SAIR,2008,5,China,DEL,SINOTRANS H,2008-05-30,,0598.HK
May08,SAIR,2008,5,China,DEL,SMIC,2008-05-30,,0981.HK
May08,SAIR,2008,5,China,DEL,TPV TECHNOLOGY,2008-05-30,,000727.SZ
May08,SAIR,2008,5,China,DEL,TRAVELSKY TECHNOLOGY H,2008-05-30,,0696.HK
May08,SAIR,2008,5,China,DEL,TSINGTAO BREWERY H,2008-05-30,,168
May08,SAIR,2008,5,China,DEL,WEICHAI POWER CO H,2008-05-30,,2338.HK
May08,SAIR,2008,5,China,DEL,WEIQIAO TEXTILE H,2008-05-30,,
May08,SAIR,2008,5,China,DEL,XINAO GAS HOLDINGS,2008-05-30,,
May08,SAIR,2008,5,China,DEL,ZHEJIANG S. ELE B SS(USD,2008-05-30,,
May08,SAIR,2008,5,HongKong,ADD,MONGOLIA ENERGY CO,2008-05-30,,0276.HK
May08,SAIR,2008,5,HongKong,ADD,WING LUNG BANK,2008-05-30,,
May08,SAIR,2008,5,HongKong,DEL,BELLE INT'L HLDGS,2008-05-30,,
May08,SAIR,2008,5,HongKong,DEL,FOSUN INT'L,2008-05-30,,0656.HK
May08,SAIR,2008,5,HongKong,DEL,GIORDANO INTERNATIONAL,2008-05-30,,0709.HK
May08,SAIR,2008,5,HongKong,DEL,MELCO INT'L DEVELOP,2008-05-30,,
May08,SAIR,2008,5,HongKong,DEL,PARKSON RETAIL GROUP,2008-05-30,,3368.HK
May08,SAIR,2008,5,HongKong,DEL,SHUI ON LAND,2008-05-30,,0272.HK
May08,SAIR,2008,5,HongKong,DEL,TENCENT HOLDINGS LIMITED,2008-05-30,,0700.HK
May08,SAIR,2008,5,HongKong,DEL,TINGYI HOLDING CORP,2008-05-30,,
May08,SAIR,2008,5,India,ADD,JSW STEEL,2008-05-30,,JSWSTEEL
May08,SAIR,2008,5,India,DEL,BAJAJ HLDGS & INVESTMENT,2008-05-30,,
May08,SAIR,2008,5,India,DEL,BAJAJ HLDGS (DETACHED),2008-05-30,,
May08,SAIR,2008,5,India,DEL,BHARAT ELECTRONICS,2008-05-30,,BEL
May08,SAIR,2008,5,India,DEL,DISH TV INDIA,2008-05-30,,DISHTV.NS
May08,SAIR,2008,5,India,DEL,MAHANAGAR TEL. NIGAM,2008-05-30,,MTNL.NS
May08,SAIR,2008,5,India,DEL,TATA TEA,2008-05-30,,
May08,SAIR,2008,5,Indonesia,ADD,BANK INT'L INDONESIA,2008-05-30,,
May08,SAIR,2008,5,Indonesia,ADD,TB BATUBARA BUKIT ASAM,2008-05-30,,
May08,SAIR,2008,5,Indonesia,DEL,BANK PAN INDONESIA,2008-05-30,,PNBN.JK
May08,SAIR,2008,5,Indonesia,DEL,ENERGI MEGA PERSADA,2008-05-30,,ENRG
May08,SAIR,2008,5,Indonesia,DEL,GUDANG GARAM,2008-05-30,,GGRM
May08,SAIR,2008,5,Indonesia,DEL,RAMAYANA LESTARI SENTOSA,2008-05-30,,RALS.JK
May08,SAIR,2008,5,Japan,ADD,CHUGOKU BANK,2008-05-30,,
May08,SAIR,2008,5,Japan,ADD,DENA CO,2008-05-30,,2432.T
May08,SAIR,2008,5,Japan,ADD,HISAMITSU PHARMACEUTICAL,2008-05-30,,
May08,SAIR,2008,5,Japan,ADD,IYO BANK (THE),2008-05-30,,
May08,SAIR,2008,5,Japan,ADD,MARUICHI STEEL TUBE,2008-05-30,,5463.T
May08,SAIR,2008,5,Japan,ADD,MITSUBISHI UFJ NICOS CO,2008-05-30,,
May08,SAIR,2008,5,Japan,ADD,SHIMADZU CORP,2008-05-30,,7701.T
May08,SAIR,2008,5,Japan,ADD,TOHO GAS CO,2008-05-30,,9533.T
May08,SAIR,2008,5,Japan,ADD,YAMAGUCHI FINANCIAL GP,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,ACCESS CO,2008-05-30,,4813.T
May08,SAIR,2008,5,Japan,DEL,ADERANS HOLDINGS CO,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,AOYAMA TRADING CO,2008-05-30,,8219.T
May08,SAIR,2008,5,Japan,DEL,ASATSU-DK,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,AUTOBACS SEVEN CO,2008-05-30,,9832.T
May08,SAIR,2008,5,Japan,DEL,CENTRAL GLASS CO,2008-05-30,,4044.T
May08,SAIR,2008,5,Japan,DEL,CHIYODA CORP,2008-05-30,,6366.T
May08,SAIR,2008,5,Japan,DEL,CIRCLE K SUNKUS CO,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,COMSYS HOLDINGS,2008-05-30,,1721.T
May08,SAIR,2008,5,Japan,DEL,DAIFUKU CO,2008-05-30,,6383.T
May08,SAIR,2008,5,Japan,DEL,EACCESS,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,EBARA CORP,2008-05-30,,6361.T
May08,SAIR,2008,5,Japan,DEL,EDION CORP,2008-05-30,,2730.T
May08,SAIR,2008,5,Japan,DEL,FUJI SOFT,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,FUJIKURA,2008-05-30,,5803
May08,SAIR,2008,5,Japan,DEL,GLORY LTD,2008-05-30,,6457.T
May08,SAIR,2008,5,Japan,DEL,GOODWILL GROUP,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,GUNZE,2008-05-30,,3002.T
May08,SAIR,2008,5,Japan,DEL,H2O RETAILING CORP,2008-05-30,,8242.T
May08,SAIR,2008,5,Japan,DEL,HITACHI CABLE,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,HOUSE FOODS CORP,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,KK DAVINCI ADVISORS,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,KOKUYO CO,2008-05-30,,7984.T
May08,SAIR,2008,5,Japan,DEL,KOMORI CORP,2008-05-30,,6349.T
May08,SAIR,2008,5,Japan,DEL,KOSE CORPORATION,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,MATSUI SECURITIES CO,2008-05-30,,8628.T
May08,SAIR,2008,5,Japan,DEL,MATSUMOTOKIYOSHI HLDGS,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,MEIJI SEIKA KAISHA,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,MEITEC CORP,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,NICHIREI CORP,2008-05-30,,2871.T
May08,SAIR,2008,5,Japan,DEL,NIPPON KAYAKU CO,2008-05-30,,4272.T
May08,SAIR,2008,5,Japan,DEL,NIPPON LIGHT METAL CO,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,NIPPON SHOKUBAI CO,2008-05-30,,4114.T
May08,SAIR,2008,5,Japan,DEL,NIPPON ZEON CO,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,NISHIMATSU CONSTRUCTION,2008-05-30,,1820.T
May08,SAIR,2008,5,Japan,DEL,OKI ELECTRIC INDUSTRY CO,2008-05-30,,6703.T
May08,SAIR,2008,5,Japan,DEL,OKUMURA CORP,2008-05-30,,1833.T
May08,SAIR,2008,5,Japan,DEL,OSG CORP,2008-05-30,,6136.T
May08,SAIR,2008,5,Japan,DEL,Q. P. CORP,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,RINNAI CORP,2008-05-30,,5947.T
May08,SAIR,2008,5,Japan,DEL,ROUND ONE CORP,2008-05-30,,4680.T
May08,SAIR,2008,5,Japan,DEL,RYOHIN KEIKAKU CO,2008-05-30,,7453
May08,SAIR,2008,5,Japan,DEL,SANKEN ELECTRIC CO,2008-05-30,,6707.T
May08,SAIR,2008,5,Japan,DEL,SANWA HOLDINGS CORP,2008-05-30,,5929.T
May08,SAIR,2008,5,Japan,DEL,SEINO HOLDINGS CO,2008-05-30,,9076.T
May08,SAIR,2008,5,Japan,DEL,SHIMACHU CO,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,SUMITOMO OSAKA CEMENT CO,2008-05-30,,5232.T
May08,SAIR,2008,5,Japan,DEL,TAIYO YUDEN CO,2008-05-30,,6976.T
May08,SAIR,2008,5,Japan,DEL,TAKARA HLDGS INC,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,TODA CORP,2008-05-30,,1860.T
May08,SAIR,2008,5,Japan,DEL,TOKYO SEIMITSU CO,2008-05-30,,7729.T
May08,SAIR,2008,5,Japan,DEL,URBAN CORP,2008-05-30,,
May08,SAIR,2008,5,Japan,DEL,WACOAL HOLDINGS CORP,2008-05-30,,3591.T
May08,SAIR,2008,5,Korea,DEL,ASIANA AIRLINES SERVICES,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,CHEIL COMMUNICATIONS,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,DAISHIN SECURITIES CO,2008-05-30,,003545.KS
May08,SAIR,2008,5,Korea,DEL,DAUM COMMUNICATIONS CORP,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,HANMI PHARM CO,2008-05-30,,128940.KS
May08,SAIR,2008,5,Korea,DEL,HYUNDAI AUTONET CO,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,HYUNDAI MARINE & FIRE IN,2008-05-30,,001450.KS
May08,SAIR,2008,5,Korea,DEL,HYUNDAI MERCHANT MARINE,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,KOREAN REINSURANCE CO,2008-05-30,,003690.KS
May08,SAIR,2008,5,Korea,DEL,LG FASHION,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,LG INTERNATIONAL CO,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,LOTTE CHILSUNG BEVERAGE,2008-05-30,,005300.KS
May08,SAIR,2008,5,Korea,DEL,NCSOFT CORP,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,NONG SHIM CO (NEW),2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,ORION CORP,2008-05-30,,271560.KS
May08,SAIR,2008,5,Korea,DEL,PACIFIC CORP,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,POONGSAN CORP,2008-05-30,,103140.KS
May08,SAIR,2008,5,Korea,DEL,S1 CORP (KR),2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,SAMSUNG FINE CHEMICAL,2008-05-30,,
May08,SAIR,2008,5,Korea,DEL,STX ENGINE CO,2008-05-30,,077970.KS
May08,SAIR,2008,5,Korea,DEL,YUHAN CORP,2008-05-30,,000100.KS
May08,SAIR,2008,5,Malaysia,ADD,PARKSON BHD,2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,DRB-HICOM,2008-05-30,,1619.KL
May08,SAIR,2008,5,Malaysia,DEL,GUINNESS ANCHOR,2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,IOI PROPERTIES,2008-05-30,,5249.KL
May08,SAIR,2008,5,Malaysia,DEL,MALAYSIAN BULK CARRIERS,2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,MALAYSIAN PACIFIC IND,2008-05-30,,3867.KL
May08,SAIR,2008,5,Malaysia,DEL,MALAYSIAN RESOURCES (NEW,2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,MEDIA PRIMA,2008-05-30,,4502.KL
May08,SAIR,2008,5,Malaysia,DEL,MULPHA INTERNATIONAL,2008-05-30,,3905.KL
May08,SAIR,2008,5,Malaysia,DEL,MULTI-PURPOSE HOLDINGS,2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,POS MALAYSIA,2008-05-30,,4634.KL
May08,SAIR,2008,5,Malaysia,DEL,PROTON HOLDINGS,2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,SCOMI GROUP,2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,SHELL REFINING CO (FOM),2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,STAR PUBLICATIONS (MAL),2008-05-30,,
May08,SAIR,2008,5,Malaysia,DEL,TA ENTERPRISE,2008-05-30,,
May08,SAIR,2008,5,NewZealand,DEL,FISHER & PAYKEL APPLIAN.,2008-05-30,,
May08,SAIR,2008,5,NewZealand,DEL,FISHER & PAYKEL HEALTH,2008-05-30,,FPH.NZ
May08,SAIR,2008,5,NewZealand,DEL,KIWI INCOME PPTY TRUST,2008-05-30,,
May08,SAIR,2008,5,NewZealand,DEL,SKY NETWORK TELEVISION,2008-05-30,,SKT.NZ
May08,SAIR,2008,5,NewZealand,DEL,VECTOR (NZ),2008-05-30,,
May08,SAIR,2008,5,Philippines,DEL,FILINVEST LAND,2008-05-30,,
May08,SAIR,2008,5,Philippines,DEL,FIRST PHILIPPINE HLDGS,2008-05-30,,
May08,SAIR,2008,5,Philippines,DEL,PETRON CORP,2008-05-30,,
May08,SAIR,2008,5,Philippines,DEL,SAN MIGUEL CORP B,2008-05-30,,
May08,SAIR,2008,5,Singapore,ADD,GOLDEN AGRI RESOURCES,2008-05-30,,
May08,SAIR,2008,5,Singapore,DEL,ALLGREEN PROPERTIES,2008-05-30,,
May08,SAIR,2008,5,Singapore,DEL,HAW PAR CORP,2008-05-30,,H02.SI
May08,SAIR,2008,5,Singapore,DEL,SINGAPORE LAND,2008-05-30,,U06.SI
May08,SAIR,2008,5,Singapore,DEL,SINGAPORE PETROLEUM CO,2008-05-30,,
May08,SAIR,2008,5,Singapore,DEL,SINGAPORE POST,2008-05-30,,S08.SI
May08,SAIR,2008,5,Singapore,DEL,SMRT CORP,2008-05-30,,
May08,SAIR,2008,5,Singapore,DEL,WING TAI HOLDINGS,2008-05-30,,W05.SI
May08,SAIR,2008,5,Taiwan,ADD,FARGLORY DEVELOPERS CO,2008-05-30,,
May08,SAIR,2008,5,Taiwan,ADD,FENG HSIN IRON & STEEL,2008-05-30,,
May08,SAIR,2008,5,Taiwan,ADD,TAIWAN BUSINESS BANK,2008-05-30,2834,2834
May08,SAIR,2008,5,Taiwan,DEL,COMPEQ MANUFACTURING CO,2008-05-30,,2313.TW
May08,SAIR,2008,5,Taiwan,DEL,GIGABYTE TECHNOLOGY CO,2008-05-30,2376,2376
May08,SAIR,2008,5,Taiwan,DEL,KINPO ELECTRONICS,2008-05-30,,2312.TW
May08,SAIR,2008,5,Taiwan,DEL,MICRO-STAR INTERNATIONAL,2008-05-30,2377,2377
May08,SAIR,2008,5,Taiwan,DEL,ORIENTAL UNION CHEMICAL,2008-05-30,,1710.TW
May08,SAIR,2008,5,Taiwan,DEL,PHOENIX PRECISION TECH,2008-05-30,,
May08,SAIR,2008,5,Taiwan,DEL,RITEK CORP,2008-05-30,,2349.TW
May08,SAIR,2008,5,Taiwan,DEL,TAIWAN NAVIGATION CO,2008-05-30,,2617.TW
May08,SAIR,2008,5,Taiwan,DEL,WATERLAND FINANCIAL,2008-05-30,,
May08,SAIR,2008,5,Taiwan,DEL,YIEH PHUI ENTERPRISE,2008-05-30,,2023.TW
May08,SAIR,2008,5,Taiwan,DEL,YUEN FOONG YU PAPER MFG,2008-05-30,,
May08,SAIR,2008,5,Taiwan,DEL,ZYXEL COMMUNICATIONS,2008-05-30,,
May08,SAIR,2008,5,Thailand,ADD,TOTAL ACCESS COM,2008-05-30,,
May08,SAIR,2008,5,Thailand,DEL,BANGKOK EXPRESSWAY,2008-05-30,,BEM.BK
May08,SAIR,2008,5,Thailand,DEL,ELECTRICITY GENERATING,2008-05-30,,EGCO.BK
May08,SAIR,2008,5,Thailand,DEL,HANA MICROELECTRONICS,2008-05-30,,HANA.BK
May08,SAIR,2008,5,Thailand,DEL,PRECIOUS SHIPPING PUB CO,2008-05-30,,PSL.BK
May08,SAIR,2008,5,Thailand,DEL,SIAM CITY CEMENT,2008-05-30,,SCCC.BK
May08,SAIR,2008,5,Thailand,DEL,SIAM MAKRO,2008-05-30,,
May08,SAIR,2008,5,Thailand,DEL,THAI AIRWAYS INT'L,2008-05-30,,
May08,SAIR,2008,5,Thailand,DEL,THANACHART CAPITAL,2008-05-30,,TCAP.BK
May08,SAIR,2008,5,Thailand,DEL,TRUE CORP,2008-05-30,,TRUE.BK
Aug08,QIR,2008,8,China,ADD,CHINA YURUN FOOD GROUP,2008-08-29,,1068.HK
Aug08,QIR,2008,8,Indonesia,ADD,INDAH KIAT PULP & PAPER,2008-08-29,,INKP
Aug08,QIR,2008,8,Korea,ADD,S1 CORP (KR),2008-08-29,,
Nov08,SAIR,2008,11,Australia,ADD,NUFARM LIMITED,2008-11-28,,NUF.AX
Nov08,SAIR,2008,11,Australia,ADD,QUEENSLAND GAS COMPANY,2008-11-28,,
Nov08,SAIR,2008,11,Australia,DEL,BABCOCK & BROWN,2008-11-28,,
Nov08,SAIR,2008,11,Australia,DEL,BOART LONGYEAR GROUP,2008-11-28,,
Nov08,SAIR,2008,11,Australia,DEL,PALADIN ENERGY,2008-11-28,,PDN.AX
Nov08,SAIR,2008,11,China,ADD,CHINA DONGXIANG,2008-11-28,,3818.HK
Nov08,SAIR,2008,11,China,ADD,CHINA HUIYUAN JUICE GRP,2008-11-28,,
Nov08,SAIR,2008,11,China,ADD,HUABAO INTL HLDG,2008-11-28,,
Nov08,SAIR,2008,11,China,ADD,TSINGTAO BREWERY H,2008-11-28,,168
Nov08,SAIR,2008,11,China,ADD,WANT WANT CHINA HLDGS,2008-11-28,,151
Nov08,SAIR,2008,11,China,ADD,WEICHAI POWER CO H,2008-11-28,,2338.HK
Nov08,SAIR,2008,11,China,DEL,CHINA EASTERN AIRLINES H,2008-11-28,,0670.HK
Nov08,SAIR,2008,11,China,DEL,CHINA STH AIRLINES H,2008-11-28,,
Nov08,SAIR,2008,11,China,DEL,CITIC RESOURCES HOLDINGS,2008-11-28,,1205.HK
Nov08,SAIR,2008,11,China,DEL,GUANGZHOU INVESTMENT,2008-11-28,,
Nov08,SAIR,2008,11,China,DEL,HIDILI INDUSTRY INTL DEV,2008-11-28,,
Nov08,SAIR,2008,11,China,DEL,HOPSON DEVELOPMENT HDGS,2008-11-28,,
Nov08,SAIR,2008,11,China,DEL,KWG PPTY HLDG,2008-11-28,,
Nov08,SAIR,2008,11,China,DEL,NINE DRAGONS PAPER,2008-11-28,,2689.HK
Nov08,SAIR,2008,11,China,DEL,SHOUGANG CONCORD INT'L,2008-11-28,,
Nov08,SAIR,2008,11,HongKong,DEL,C C LAND HOLDINGS,2008-11-28,,1224.HK
Nov08,SAIR,2008,11,HongKong,DEL,LEE & MAN PAPER MFG,2008-11-28,,
Nov08,SAIR,2008,11,HongKong,DEL,SHUN TAK HOLDINGS,2008-11-28,,0242.HK
Nov08,SAIR,2008,11,India,ADD,SESA GOA,2008-11-28,,
Nov08,SAIR,2008,11,India,DEL,INDIABULLS FINL SERVICE,2008-11-28,,
Nov08,SAIR,2008,11,India,DEL,INDIABULLS REAL ESTATE,2008-11-28,,
Nov08,SAIR,2008,11,India,DEL,ULTRATECH CEMENT,2008-11-28,,ULTRACEMCO
Nov08,SAIR,2008,11,Indonesia,ADD,LIPPO KARAWACI TBK,2008-11-28,,LPKR.JK
Nov08,SAIR,2008,11,Indonesia,DEL,INDAH KIAT PULP & PAPER,2008-11-28,,INKP
Nov08,SAIR,2008,11,Indonesia,DEL,TRUBA ALAM MANUNGGAL ENG,2008-11-28,,
Nov08,SAIR,2008,11,Japan,ADD,ABC-MART,2008-11-28,,2670.T
Nov08,SAIR,2008,11,Japan,ADD,MATSUI SECURITIES CO,2008-11-28,,8628.T
Nov08,SAIR,2008,11,Japan,ADD,NISSAY DOWA GEN INS,2008-11-28,,
Nov08,SAIR,2008,11,Japan,ADD,SEVEN BANK,2008-11-28,,8410.T
Nov08,SAIR,2008,11,Japan,ADD,TSUMURA & CO,2008-11-28,,4540.T
Nov08,SAIR,2008,11,Japan,DEL,AIFUL CORP,2008-11-28,,
Nov08,SAIR,2008,11,Japan,DEL,CSK HOLDINGS CORP,2008-11-28,,
Nov08,SAIR,2008,11,Japan,DEL,OKUMA CORP,2008-11-28,,6103.T
Nov08,SAIR,2008,11,Japan,DEL,PIONEER CORP,2008-11-28,,
Nov08,SAIR,2008,11,Japan,DEL,TOHO TITANIUM CO,2008-11-28,,
Nov08,SAIR,2008,11,Japan,DEL,TOKAI RIKA CO,2008-11-28,,6995.T
